dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day
2003-08-29,18.63,1008.01001,945100000.0,9415.82,150.05,10908.990234,-0.0867287,0.98,3,95.6718197697957,114.120109558105,1002.840027
2003-09-02,19.02,1021.98999,1470500000.0,9523.27,226.8,10939.94043,0.00480836,0.98,4,106.115768705254,151.918655395508,1008.01001
2003-09-03,19.44,1026.27002,1675600000.0,9568.46,260.22,11102.360352,0.02902,0.97,4,106.115768705254,132.262222290039,1021.98999
2003-09-04,18.71,1027.969971,1453900000.0,9587.9,203.05,11138.620117,0.0530579,0.97,4,106.115768705254,99.1626205444336,1026.27002
2003-09-05,18.17,1021.390015,1465200000.0,9503.34,201.9,11170.610352,0.0769315,0.96,4,106.115768705254,133.411041259766,1027.969971
2003-09-08,18.26,1031.640015,1299300000.0,9586.29,174.43,11165.280273,0.145742,0.97,4,106.115768705254,165.078125,1021.390015
2003-09-09,18.85,1023.169983,1414800000.0,9507.2,190.79,11046.820313,0.165214,0.96,4,106.115768705254,157.888732910156,1031.640015
2003-09-10,20.01,1010.919983,1582100000.0,9420.46,206.08,10810.30957,0.182647,0.96,4,106.115768705254,159.713088989258,1023.169983
2003-09-11,19.25,1016.419983,1335900000.0,9459.76,181.23,10883.519531,0.198048,0.96,4,106.115768705254,97.4284591674805,1010.919983
2003-09-12,18.68,1018.630005,1236700000.0,9471.55,183.36,10883.519531,0.211423,0.96,4,106.115768705254,126.276962280273,1016.419983
2003-09-15,19.28,1014.809998,1151300000.0,9448.81,171.61,10992.730469,0.240008,0.96,3,106.115768705254,111.346817016602,1018.630005
2003-09-16,18.03,1029.319946,1403200000.0,9567.34,196.8,11071.379883,0.246456,0.93,3,106.115768705254,133.718338012695,1014.809998
2003-09-17,18.15,1025.969971,1338210000.0,9545.65,203.82,11140.049805,0.251464,0.95,3,106.115768705254,122.793464660645,1029.319946
2003-09-18,17.57,1039.579956,1498800000.0,9659.13,223.39,11069.219727,0.255033,0.96,3,106.115768705254,128.593460083008,1025.969971
2003-09-19,17.54,1036.300049,1518600000.0,9644.82,261.6,10968.419922,0.257165,0.95,3,106.115768705254,115.172058105469,1039.579956
2003-09-22,19.65,1022.820007,1278800000.0,9535.41,191.54,10873.269531,0.25597,0.95,3,106.115768705254,116.230445861816,1036.300049
2003-09-23,19.47,1029.030029,1301700000.0,9576.04,186.46,10944.360352,0.254411,0.93,3,106.115768705254,105.3466796875,1022.820007
2003-09-24,21.22,1009.380005,1556000000.0,9425.51,233.67,11295.889648,0.252443,0.95,3,106.115768705254,150.308471679688,1029.030029
2003-09-25,22.26,1003.27002,1530000000.0,9343.96,223.45,11286.519531,0.250064,0.94,3,106.115768705254,110.162734985352,1009.380005
2003-09-26,22.23,996.849976,1472500000.0,9313.08,227.35,11290.150391,0.247274,0.94,3,106.115768705254,119.196998596191,1003.27002
2003-09-29,21.67,1006.580017,1366500000.0,9380.24,204.81,11141.280273,0.23602,0.96,3,106.115768705254,131.302230834961,996.849976
2003-09-30,22.72,995.969971,1590500000.0,9275.06,233.1,11229.870117,0.230766,0.95,3,106.115768705254,120.980735778809,1006.580017
2003-10-01,21.07,1018.219971,1566300000.0,9469.2,237.11,11229.870117,0.22469,0.95,3,88.0437917514135,83.6234512329102,995.969971
2003-10-02,20.8,1020.23999,1269300000.0,9487.8,173.82,11546.120117,0.219142,0.94,3,88.0437917514135,114.318145751953,1018.219971
2003-10-03,19.5,1029.849976,1570500000.0,9572.31,248.43,11608.719727,0.214119,0.94,3,88.0437917514135,133.129196166992,1020.23999
2003-10-06,19.51,1034.349976,1025800000.0,9594.98,130.43,11734.480469,0.201773,0.94,3,88.0437917514135,135.815277099609,1029.849976
2003-10-07,19.41,1039.25,1279500000.0,9654.61,196.53,11723.919922,0.198007,0.92,3,88.0437917514135,126.36498260498,1034.349976
2003-10-08,19.18,1033.780029,1262500000.0,9630.9,183.62,11720.799805,0.194345,0.91,3,88.0437917514135,88.8928985595703,1039.25
2003-10-09,18.82,1038.72998,1578700000.0,9680.01,254.74,11800.370117,0.190784,0.91,3,88.0437917514135,77.2542266845703,1033.780029
2003-10-10,18.45,1038.060059,1108100000.0,9674.68,181.51,11935.830078,0.187325,0.92,3,88.0437917514135,137.336975097656,1038.72998
2003-10-13,17.55,1045.349976,1040500000.0,9764.38,166.22,11961.969727,0.178476,0.92,3,88.0437917514135,129.835815429688,1038.060059
2003-10-14,17.37,1049.47998,1271900000.0,9812.98,182.21,11856.019531,0.177288,0.93,3,88.0437917514135,123.982856750488,1045.349976
2003-10-15,17.69,1046.76001,1521100000.0,9803.05,245.14,12056.179688,0.177135,0.93,3,88.0437917514135,113.085159301758,1049.47998
2003-10-16,17.19,1050.069946,1417700000.0,9791.72,209.3,12027.570313,0.178018,0.93,3,88.0437917514135,130.32275390625,1046.76001
2003-10-17,17.62,1039.319946,1352000000.0,9721.79,191.12,12044.490234,0.179938,0.93,3,88.0437917514135,110.508766174316,1050.069946
2003-10-20,17.04,1044.680054,1172600000.0,9777.94,173.84,12147.889648,0.191076,0.95,3,88.0437917514135,115.708450317383,1039.319946
2003-10-21,16.55,1046.030029,1498000000.0,9747.64,207.69,12250.69043,0.195457,0.93,3,88.0437917514135,154.487457275391,1044.680054
2003-10-22,17.67,1030.359985,1647200000.0,9598.24,226.89,12238.629883,0.200032,0.96,3,88.0437917514135,163.68635559082,1046.030029
2003-10-23,17.68,1033.77002,1604300000.0,9613.13,198.25,11737.179688,0.204805,0.96,3,88.0437917514135,120.770690917969,1030.359985
2003-10-24,17.71,1028.910034,1420300000.0,9582.46,297.43,11736.370117,0.209776,0.95,3,88.0437917514135,133.057113647461,1033.77002
2003-10-27,18.05,1031.130005,1371800000.0,9608.16,193.71,11749.719727,0.225534,0.98,3,88.0437917514135,101.59024810791,1028.910034
2003-10-28,16.82,1046.790039,1629200000.0,9748.31,232.95,12091.879883,0.230584,0.96,3,88.0437917514135,112.821601867676,1031.130005
2003-10-29,16.43,1048.109985,1562600000.0,9774.53,224.9,12130.509766,0.235473,0.96,3,88.0437917514135,128.697723388672,1046.790039
2003-10-30,16.33,1046.939941,1629700000.0,9786.61,239.25,12143.349609,0.240205,0.96,3,88.0437917514135,74.4667129516602,1048.109985
2003-10-31,16.1,1050.709961,1498900000.0,9801.12,199.61,12190.099609,0.24478,0.96,3,88.0437917514135,107.628555297852,1046.939941
2003-11-03,16.55,1059.02002,1378200000.0,9858.46,190.63,12386.80957,0.254869,0.96,3,84.9182407267995,151.241958618164,1050.709961
2003-11-04,16.55,1053.25,1417600000.0,9838.83,197.3,12440.719727,0.257191,0.95,3,84.9182407267995,122.455101013184,1059.02002
2003-11-05,16.86,1051.810059,1401800000.0,9820.83,178.47,12438.919922,0.259174,0.96,3,84.9182407267995,109.335418701172,1053.25
2003-11-06,16.74,1058.050049,1453900000.0,9856.97,183.02,12150.089844,0.260819,0.96,3,84.9182407267995,95.631462097168,1051.810059
2003-11-07,16.93,1053.209961,1440500000.0,9809.79,199.35,12215.169922,0.262125,0.96,3,84.9182407267995,86.4900131225586,1058.050049
2003-11-10,17.62,1047.109985,1243600000.0,9756.53,172.46,12156.679688,0.263622,0.97,3,84.9182407267995,128.716918945312,1053.209961
2003-11-11,17.54,1046.569946,1162500000.0,9737.79,162.75,12003.620117,0.262781,0.97,3,84.9182407267995,151.925308227539,1047.109985
2003-11-12,16.75,1058.530029,1349300000.0,9848.83,188.85,11971.480469,0.261204,0.95,3,84.9182407267995,95.4974517822266,1046.569946
2003-11-13,16.47,1058.410034,1383000000.0,9837.94,205.64,12227.570313,0.258889,0.94,3,84.9182407267995,120.311180114746,1058.530029
2003-11-14,16.94,1050.349976,1356100000.0,9768.68,222.16,12203.530273,0.255837,0.95,3,84.9182407267995,101.612503051758,1058.410034
2003-11-17,18.6,1043.630005,1374300000.0,9710.83,204.91,11997.019531,0.241549,0.96,3,84.9182407267995,129.63703918457,1050.349976
2003-11-18,19.11,1034.150024,1354300000.0,9624.16,229.3,12027.259766,0.234154,0.96,3,84.9182407267995,152.062072753906,1043.630005
2003-11-19,18.8,1042.439941,1326200000.0,9690.46,192.5,11872.990234,0.225323,0.95,3,84.9182407267995,134.967330932617,1034.150024
2003-11-20,19.48,1033.650024,1326700000.0,9619.42,205.97,11845.410156,0.215054,0.95,3,84.9182407267995,131.660079956055,1042.439941
2003-11-21,18.98,1035.280029,1273800000.0,9628.53,209.01,11839.799805,0.203343,0.94,3,84.9182407267995,203.207931518555,1033.650024
2003-11-24,17.44,1052.079956,1302800000.0,9747.79,192.33,11848.55957,0.160335,0.96,3,84.9182407267995,131.89973449707,1035.280029
2003-11-25,16.71,1053.890015,1333700000.0,9763.94,172.5,12008.070313,0.144468,0.95,3,84.9182407267995,101.437477111816,1052.079956
2003-11-26,16.23,1058.449951,1097700000.0,9779.57,162.21,12086.669922,0.127963,0.94,3,84.9182407267995,105.753326416016,1053.890015
2003-11-28,16.32,1058.199951,487220000.0,9782.46,79.16,12317.469727,0.0930153,0.93,3,84.9182407267995,143.212509155273,1058.449951
2003-12-01,16.77,1070.119995,1375000000.0,9899.05,227.65,12456.990234,0.0359501,0.95,3,91.7369944257245,143.385284423828,1058.199951
2003-12-02,16.27,1066.619995,1383200000.0,9853.64,218.17,12412.230469,0.0174179,0.94,3,91.7369944257245,120.279685974121,1070.119995
2003-12-03,16.63,1064.72998,1441700000.0,9873.42,222.57,12361.179688,-0.000166899,0.94,3,91.7369944257245,166.864410400391,1066.619995
2003-12-04,16.3,1069.719971,1463100000.0,9930.82,216.94,12342.650391,-0.0168112,0.93,3,91.7369944257245,134.112045288086,1064.72998
2003-12-05,17.09,1061.5,1265900000.0,9862.68,201.64,12314.730469,-0.0325215,0.92,3,91.7369944257245,112.190353393555,1069.719971
2003-12-08,16.54,1069.300049,1218900000.0,9965.27,192.73,12177.44043,-0.0747454,0.93,3,91.7369944257245,82.532829284668,1061.5
2003-12-09,17.63,1060.180054,1465500000.0,9923.42,231.39,12393.639648,-0.0880515,0.93,3,91.7369944257245,80.1658554077148,1069.300049
2003-12-10,17.87,1059.050049,1444000000.0,9921.86,220.98,12398.379883,-0.101088,0.93,3,91.7369944257245,143.1533203125,1060.180054
2003-12-11,16.73,1071.209961,1441100000.0,10008.16,208.63,12554.580078,-0.113861,0.9,3,91.7369944257245,109.377235412598,1059.050049
2003-12-12,16.41,1074.140015,1223100000.0,10042.16,176.9,12594.419922,-0.126374,0.91,3,91.7369944257245,133.430923461914,1071.209961
2003-12-15,17.23,1068.040039,1520800000.0,10022.82,247.02,12520.169922,-0.162651,0.9,3,91.7369944257245,130.188247680664,1074.140015
2003-12-16,15.93,1075.130005,1547900000.0,10129.56,233.73,12260.330078,-0.17466,0.91,3,91.7369944257245,138.408126831055,1068.040039
2003-12-17,15.58,1076.47998,1441700000.0,10145.26,197.18,12193.120117,-0.186677,0.9,3,91.7369944257245,133.351303100586,1075.130005
2003-12-18,16.16,1089.180054,1579900000.0,10248.08,218.01,12240.25,-0.198705,0.89,3,91.7369944257245,81.5487747192383,1076.47998
2003-12-19,16.42,1088.660034,1657300000.0,10278.22,279.78,12371.75,-0.210749,0.88,3,91.7369944257245,156.911102294922,1089.180054
2003-12-22,16.94,1092.939941,1251700000.0,10338.0,165.73,12487.990234,-0.246868,0.9,3,91.7369944257245,177.007431030273,1088.660034
2003-12-23,16.49,1096.02002,1145300000.0,10341.26,151.09,12420.509766,-0.258703,0.9,3,91.7369944257245,171.536880493164,1092.939941
2003-12-24,16.66,1094.040039,518060000.0,10305.19,86.18,12456.700195,-0.270417,0.9,3,91.7369944257245,186.509323120117,1096.02002
2003-12-26,17.45,1095.890015,356070000.0,10324.67,49.52,12456.700195,-0.293499,0.87,3,91.7369944257245,151.014114379883,1094.040039
2003-12-29,17.09,1109.47998,1058800000.0,10450.0,156.4,12464.290039,-0.326797,0.9,3,91.7369944257245,184.275283813477,1095.890015
2003-12-30,17.68,1109.640015,1012600000.0,10425.04,132.8,12526.740234,-0.336817,0.94,3,91.7369944257245,191.780227661133,1109.47998
2003-12-31,18.31,1111.920044,1027500000.0,10453.92,138.67,12575.94043,-0.346217,0.95,3,91.7369944257245,156.759124755859,1109.640015
2004-01-02,18.22,1108.47998,1153200000.0,10409.85,168.89,12801.480469,-0.362696,0.93,3,96.5664645273876,165.038955688477,1111.920044
2004-01-05,17.49,1122.219971,1578200000.0,10544.07,221.29,13005.330078,-0.379712,0.91,3,96.5664645273876,102.531860351562,1108.47998
2004-01-06,16.73,1123.670044,1494500000.0,10538.66,191.46,13036.320313,-0.383907,0.91,3,96.5664645273876,128.369827270508,1122.219971
2004-01-07,15.5,1126.329956,1704900000.0,10529.03,225.49,13157.679688,-0.387434,0.91,3,96.5664645273876,148.559814453125,1123.670044
2004-01-08,15.61,1131.920044,1868400000.0,10592.44,237.77,13203.589844,-0.390295,0.88,3,96.5664645273876,128.035110473633,1126.329956
2004-01-09,16.75,1121.859985,1720700000.0,10458.89,223.25,13385.799805,-0.392491,0.87,3,96.5664645273876,144.024688720703,1131.920044
2004-01-12,16.82,1127.22998,1510200000.0,10485.18,197.96,13352.219727,-0.394642,0.89,3,96.5664645273876,73.8588104248047,1121.859985
2004-01-13,18.04,1121.219971,1595900000.0,10427.18,197.31,13396.650391,-0.393278,0.89,3,96.5664645273876,147.08903503418,1127.22998
2004-01-14,16.75,1130.52002,1514600000.0,10538.37,186.28,13320.879883,-0.390799,0.88,3,96.5664645273876,97.6024398803711,1121.219971
2004-01-15,15.56,1132.050049,1695000000.0,10553.85,260.09,13249.80957,-0.387203,0.88,3,96.5664645273876,119.827613830566,1130.52002
2004-01-16,15.0,1139.829956,1721100000.0,10600.51,254.17,13167.759766,-0.382489,0.89,3,96.5664645273876,95.9743118286133,1132.050049
2004-01-20,15.21,1138.77002,1698200000.0,10528.66,224.3,13570.429688,-0.354678,0.89,3,96.5664645273876,101.198608398438,1139.829956
2004-01-21,14.34,1147.619995,1757600000.0,10623.62,214.92,13750.580078,-0.346611,0.89,3,96.5664645273876,85.4666061401367,1138.77002
2004-01-22,14.71,1143.939941,1693700000.0,10623.18,219.72,13750.580078,-0.338168,0.88,3,96.5664645273876,117.884971618652,1147.619995
2004-01-23,14.84,1141.550049,1561200000.0,10568.29,234.26,13750.580078,-0.329345,0.9,3,96.5664645273876,105.160888671875,1143.939941
2004-01-26,14.55,1155.369995,1480600000.0,10702.51,186.17,13727.269531,-0.29911,0.9,3,96.5664645273876,97.6411895751953,1141.550049
2004-01-27,15.35,1144.050049,1673100000.0,10609.92,206.56,13761.879883,-0.285826,0.91,3,96.5664645273876,129.5947265625,1155.369995
2004-01-28,16.78,1128.47998,1842000000.0,10468.37,247.66,13431.780273,-0.270688,0.94,3,96.5664645273876,129.139083862305,1144.050049
2004-01-29,17.14,1134.109985,1921900000.0,10510.29,273.97,13334.009766,-0.253692,0.94,3,96.5664645273876,142.783096313477,1128.47998
2004-01-30,16.63,1131.130005,1635000000.0,10488.07,208.99,13289.370117,-0.23483,0.92,3,96.5664645273876,91.7767715454102,1134.109985
2004-02-02,17.11,1135.26001,1599200000.0,10499.18,224.8,12999.980469,-0.168842,0.94,3,99.4573006056392,184.905792236328,1131.130005
2004-02-03,17.34,1136.030029,1476900000.0,10505.18,183.81,13090.009766,-0.14618,0.94,3,99.4573006056392,150.851135253906,1135.26001
2004-02-04,17.87,1126.52002,1634800000.0,10470.74,227.76,13086.730469,-0.123482,0.94,3,99.4573006056392,161.243682861328,1136.030029
2004-02-05,17.71,1128.589966,1566600000.0,10495.55,187.81,13030.94043,-0.100738,0.94,3,99.4573006056392,116.088363647461,1126.52002
2004-02-06,16.0,1142.76001,1477600000.0,10593.03,182.88,13309.599609,-0.0779411,0.93,3,99.4573006056392,140.214508056641,1128.589966
2004-02-09,16.39,1139.810059,1303500000.0,10579.03,160.72,13576.679688,-0.0103852,0.94,3,99.4573006056392,133.391983032227,1142.76001
2004-02-10,15.94,1145.540039,1403900000.0,10613.85,160.59,13515.660156,0.0102178,0.95,3,99.4573006056392,125.680076599121,1139.810059
2004-02-11,15.39,1157.76001,1699300000.0,10737.7,277.85,13524.759766,0.0296685,0.93,3,99.4573006056392,126.613700866699,1145.540039
2004-02-12,15.31,1152.109985,1464300000.0,10694.07,197.56,13625.129883,0.0479747,0.93,3,99.4573006056392,93.020622253418,1157.76001
2004-02-13,15.58,1145.810059,1329200000.0,10627.85,208.34,13739.799805,0.0651435,0.92,3,99.4573006056392,121.848083496094,1152.109985
2004-02-17,15.4,1156.98999,1396500000.0,10714.88,169.73,13815.44043,0.126211,0.95,3,99.4573006056392,91.9245758056641,1145.810059
2004-02-18,15.59,1151.819946,1382400000.0,10671.99,164.36,13928.379883,0.141425,0.94,3,99.4573006056392,93.4391250610352,1156.98999
2004-02-19,15.8,1147.060059,1562800000.0,10664.73,219.89,13867.219727,0.15675,0.94,3,99.4573006056392,132.071441650391,1151.819946
2004-02-20,16.04,1144.109985,1479600000.0,10619.03,220.56,13868.370117,0.172193,0.94,3,99.4573006056392,77.5709686279297,1147.060059
2004-02-23,16.29,1140.98999,1380400000.0,10609.62,229.95,13765.070313,0.218669,0.97,3,99.4573006056392,120.86905670166,1144.109985
2004-02-24,15.9,1139.089966,1543600000.0,10566.37,225.67,13756.410156,0.233403,0.97,3,99.4573006056392,138.151580810547,1140.98999
2004-02-25,14.93,1143.670044,1360700000.0,10601.62,192.42,13599.469727,0.247666,0.96,3,99.4573006056392,161.734771728516,1139.089966
2004-02-26,14.83,1144.910034,1383900000.0,10580.14,185.03,13674.639648,0.261461,0.96,3,99.4573006056392,111.176940917969,1143.670044
2004-02-27,14.55,1144.939941,1540400000.0,10583.92,200.05,13907.030273,0.274796,0.96,3,99.4573006056392,126.193061828613,1144.910034
2004-03-01,14.44,1155.969971,1497100000.0,10678.14,185.03,13918.650391,0.312398,0.97,3,96.7894703612918,118.181854248047,1144.939941
2004-03-02,14.86,1149.099976,1476000000.0,10591.48,215.58,13731.349609,0.3236,0.97,3,96.7894703612918,86.5821151733398,1155.969971
2004-03-03,14.55,1151.030029,1334500000.0,10593.11,188.8,13454.089844,0.33371,0.97,3,96.7894703612918,108.421676635742,1149.099976
2004-03-04,14.4,1154.869995,1265800000.0,10588.0,161.05,13451.55957,0.342733,0.96,3,96.7894703612918,112.290428161621,1151.030029
2004-03-05,14.48,1156.859985,1398200000.0,10595.55,223.55,13454.759766,0.350673,0.94,3,96.7894703612918,106.578262329102,1154.869995
2004-03-08,15.79,1147.199951,1254400000.0,10529.48,199.3,13573.540039,0.36793,0.96,3,96.7894703612918,84.5605545043945,1156.859985
2004-03-09,16.6,1140.579956,1499400000.0,10456.96,246.27,13397.25,0.371381,0.96,3,96.7894703612918,82.8141937255859,1147.199951
2004-03-10,18.67,1123.890015,1648400000.0,10296.89,259.0,13214.200195,0.373669,0.96,3,96.7894703612918,111.99072265625,1140.579956
2004-03-11,20.67,1106.780029,1889900000.0,10128.38,292.05,13024.05957,0.374795,0.97,3,96.7894703612918,110.762367248535,1123.890015
2004-03-12,18.3,1120.569946,1388500000.0,10240.08,223.35,12932.230469,0.37476,0.96,3,96.7894703612918,179.512557983398,1106.780029
2004-03-15,21.13,1104.48999,1600600000.0,10102.89,219.15,12919.410156,0.368308,0.96,2,96.7894703612918,192.085433959961,1120.569946
2004-03-16,20.34,1110.699951,1500700000.0,10184.67,194.56,12932.620117,0.364876,0.96,2,96.7894703612918,257.502868652344,1104.48999
2004-03-17,18.11,1123.75,1490100000.0,10300.3,181.21,12975.719727,0.360907,0.93,2,96.7894703612918,182.447784423828,1110.699951
2004-03-18,18.53,1122.319946,1369200000.0,10295.78,218.82,12816.19043,0.356398,0.93,2,96.7894703612918,145.773086547852,1123.75
2004-03-19,19.15,1109.780029,1457400000.0,10186.6,261.59,12790.580078,0.351349,0.94,2,96.7894703612918,207.215347290039,1122.319946
2004-03-22,21.58,1095.400024,1452300000.0,10064.75,248.93,12550.910156,0.332299,0.95,3,96.7894703612918,162.41780090332,1109.780029
2004-03-23,20.67,1093.949951,1458200000.0,10063.64,215.26,12588.360352,0.323797,0.95,3,96.7894703612918,208.842758178711,1095.400024
2004-03-24,19.81,1091.329956,1527800000.0,10048.23,224.31,12678.129883,0.314109,0.93,3,96.7894703612918,174.345672607422,1093.949951
2004-03-25,17.88,1109.189941,1471700000.0,10218.82,216.42,12520.209961,0.30323,0.94,3,96.7894703612918,145.940216064453,1091.329956
2004-03-26,17.33,1108.060059,1319100000.0,10212.97,198.83,12483.240234,0.291157,0.95,3,96.7894703612918,164.90510559082,1109.189941
2004-03-29,16.5,1122.469971,1405500000.0,10329.63,197.15,12427.339844,0.247747,0.96,3,96.7894703612918,149.411743164062,1108.060059
2004-03-30,16.28,1127.0,1332400000.0,10381.7,189.06,12641.389648,0.230896,0.96,3,96.7894703612918,116.337867736816,1122.469971
2004-03-31,16.74,1126.209961,1560700000.0,10357.7,207.4,12681.669922,0.212849,0.95,3,96.7894703612918,173.755661010742,1127.0
2004-04-01,16.65,1132.170044,1560700000.0,10373.33,218.66,12676.25,0.193597,0.93,3,94.115285860321,139.824432373047,1126.209961
2004-04-02,15.64,1141.810059,1629200000.0,10470.59,243.07,12731.759766,0.175241,0.95,3,94.115285860321,167.094131469727,1132.170044
2004-04-05,14.97,1150.569946,1413700000.0,10558.37,182.13,12731.759766,0.126585,0.94,2,94.115285860321,184.236236572266,1141.810059
2004-04-06,15.32,1148.160034,1397700000.0,10570.81,175.72,12886.969727,0.113974,0.94,2,94.115285860321,175.183868408203,1150.569946
2004-04-07,15.76,1140.530029,1458800000.0,10480.15,218.04,12920.049805,0.103344,0.95,2,94.115285860321,131.76725769043,1148.160034
2004-04-08,16.26,1139.319946,1199800000.0,10442.03,187.73,12909.370117,0.094691,0.93,2,94.115285860321,148.970748901367,1140.530029
2004-04-12,15.28,1145.199951,1102400000.0,10515.56,142.19,12909.370117,0.079311,0.94,3,94.115285860321,187.353408813477,1139.319946
2004-04-13,17.26,1129.439941,1423200000.0,10381.28,202.54,13031.80957,0.0795481,0.94,3,94.115285860321,153.910217285156,1145.199951
2004-04-14,15.62,1128.170044,1547700000.0,10377.95,230.46,12669.860352,0.0812737,0.95,3,94.115285860321,239.20735168457,1129.439941
2004-04-15,15.74,1128.839966,1568700000.0,10397.46,262.88,12479.259766,0.0844883,0.95,3,94.115285860321,177.980773925781,1128.170044
2004-04-16,14.94,1134.609985,1487800000.0,10451.97,234.66,12458.379883,0.0891934,0.94,3,94.115285860321,180.402740478516,1128.839966
2004-04-19,15.42,1135.819946,1194900000.0,10437.85,173.34,12450.0,0.110743,0.96,3,94.115285860321,176.764541625977,1134.609985
2004-04-20,16.67,1118.150024,1508500000.0,10314.5,204.71,12394.370117,0.118374,0.97,3,94.115285860321,144.693954467773,1135.819946
2004-04-21,15.6,1124.089966,1738100000.0,10317.27,232.63,12227.299805,0.125979,0.99,3,94.115285860321,134.609649658203,1118.150024
2004-04-22,14.61,1139.930054,1826700000.0,10461.2,265.74,12167.700195,0.133561,0.97,3,94.115285860321,148.207504272461,1124.089966
2004-04-23,14.01,1140.599976,1396100000.0,10472.84,277.08,12383.94043,0.141124,0.98,3,94.115285860321,128.643402099609,1139.930054
2004-04-26,14.77,1135.530029,1290600000.0,10444.73,183.04,12132.679688,0.164153,0.99,2,94.115285860321,120.071754455566,1140.599976
2004-04-27,15.07,1138.109985,1518000000.0,10478.16,213.41,12154.910156,0.17253,0.98,2,94.115285860321,128.465225219727,1135.530029
2004-04-28,16.29,1122.410034,1855600000.0,10342.6,232.09,12165.30957,0.181333,0.97,2,94.115285860321,189.782531738281,1138.109985
2004-04-29,16.6,1113.890015,1859000000.0,10272.27,231.88,12005.580078,0.190566,0.97,2,94.115285860321,141.271270751953,1122.410034
2004-04-30,17.19,1107.300049,1634700000.0,10225.57,218.01,11942.959961,0.200234,0.98,2,94.115285860321,150.308471679688,1113.890015
2004-05-03,16.62,1117.48999,1571600000.0,10314.0,198.83,11950.620117,0.224208,1.0,2,92.321181427503,113.185684204102,1107.300049
2004-05-04,16.55,1119.550049,1662100000.0,10317.2,208.02,12098.299805,0.228873,1.0,2,92.321181427503,122.933807373047,1117.48999
2004-05-05,15.77,1121.530029,1469000000.0,10310.95,172.17,11950.459961,0.232026,0.99,2,92.321181427503,128.228424072266,1119.550049
2004-05-06,17.05,1113.98999,1509300000.0,10241.26,202.69,12010.30957,0.233671,1.0,2,92.321181427503,103.923698425293,1121.530029
2004-05-07,18.13,1098.699951,1653600000.0,10117.34,228.14,11910.759766,0.233807,1.07,2,92.321181427503,137.277572631836,1113.98999
2004-05-10,19.77,1087.119995,1918400000.0,9990.02,272.13,11485.5,0.225847,1.08,2,92.321181427503,128.394088745117,1098.699951
2004-05-11,18.57,1095.449951,1533800000.0,10019.47,223.65,11508.089844,0.221315,1.05,2,92.321181427503,133.520004272461,1087.119995
2004-05-12,18.14,1097.280029,1697600000.0,10045.16,246.41,11528.179688,0.215955,1.04,2,92.321181427503,122.347839355469,1095.449951
2004-05-13,18.86,1096.439941,1411100000.0,10010.74,215.31,11396.94043,0.209766,1.0,2,92.321181427503,125.534271240234,1097.280029
2004-05-14,18.47,1095.699951,1335900000.0,10012.87,175.18,11276.860352,0.202745,0.99,2,92.321181427503,114.820373535156,1096.439941
2004-05-17,19.96,1084.099976,1430100000.0,9906.91,199.67,10967.650391,0.175446,1.06,3,92.321181427503,149.937271118164,1095.699951
2004-05-18,19.33,1091.48999,1353000000.0,9968.51,191.77,11072.389648,0.162641,1.05,3,92.321181427503,158.356887817383,1084.099976
2004-05-19,18.93,1088.680054,1548600000.0,9937.71,227.42,11469.410156,0.147773,1.04,3,92.321181427503,117.466941833496,1091.48999
2004-05-20,18.67,1089.189941,1211000000.0,9937.64,155.57,11339.620117,0.130837,1.03,3,92.321181427503,160.2431640625,1088.680054
2004-05-21,18.49,1093.560059,1258600000.0,9966.74,180.98,11576.009766,0.111826,1.03,3,92.321181427503,124.601165771484,1089.189941
2004-05-24,18.08,1095.410034,1227500000.0,9958.43,187.0,11662.969727,0.0423257,1.07,3,92.321181427503,156.356094360352,1093.560059
2004-05-25,15.96,1113.050049,1545700000.0,10117.62,213.95,11692.55957,0.0150579,1.07,3,92.321181427503,136.046234130859,1095.410034
2004-05-26,15.97,1114.939941,1369400000.0,10109.89,171.7,11692.55957,-0.0142671,1.08,3,92.321181427503,131.190795898438,1113.050049
2004-05-27,15.28,1121.280029,1447500000.0,10205.2,186.67,11983.900391,-0.045661,1.06,3,92.321181427503,170.886428833008,1114.939941
2004-05-28,15.5,1120.680054,1172600000.0,10188.45,159.56,12116.870117,-0.079136,1.08,3,92.321181427503,161.734771728516,1121.280029
2004-06-01,16.3,1121.199951,1238000000.0,10202.65,166.58,12105.549805,-0.231093,1.17,2,85.3459810720576,151.918655395508,1120.680054
2004-06-02,16.08,1124.98999,1251700000.0,10262.97,183.54,12201.75,-0.267784,1.17,2,85.3459810720576,156.253189086914,1121.199951
2004-06-03,17.03,1116.640015,1232400000.0,10195.91,162.84,11929.929688,-0.301263,1.17,2,85.3459810720576,176.634048461914,1124.98999
2004-06-04,16.78,1122.5,1115300000.0,10242.82,161.19,12022.639648,-0.331543,1.21,2,85.3459810720576,156.362457275391,1116.640015
2004-06-07,15.39,1140.420044,1211800000.0,10391.08,172.49,12326.849609,-0.404846,1.24,3,85.3459810720576,53.6593017578125,1122.5
2004-06-08,15.01,1142.180054,1190300000.0,10432.52,170.22,12344.160156,-0.425527,1.27,3,85.3459810720576,161.746475219727,1140.420044
2004-06-09,15.39,1131.329956,1276800000.0,10368.44,175.09,12339.94043,-0.444602,1.27,3,85.3459810720576,135.855743408203,1142.180054
